,Name,ID,Latitude,Longitude,Rating,Types,Vicinity
967,Loja Shell Select - POSTO SHELL - FT COM VAREJISTA LTDA ME,ChIJtUKHNPkZFgcR6WqisCVgDd4,-12.9571844,-38.3919654,4.2,gas_station,"Av. Octávio Mangabeira, SN - Jaguaribe, Salvador"
968,Posto Shell,ChIJi_OxdQkaFgcRPaK2tEascf8,-12.9482673,-38.4111807,4.2,gas_station,"Av. Prof. Pinto de Aguiar, 2100 - Pituaçu, Salvador"
976,Posto Novo Horizonte II,ChIJfc7rkXIaFgcR_sZbjcEv61I,-12.9489714,-38.4230298,4.5,gas_station,"Av. Luís Viana Filho, 4804 - Pituaçu, Salvador"
977,Br Petrobras,ChIJE3L55B8aFgcRiTB31r610MQ,-12.9631242,-38.4014525,3.4,gas_station,"Av. Octávio Mangabeira, s/n - Itapuã, Salvador"
979,Lava Rasta Jet,ChIJTwp4UQ8aFgcR2j6vWMElxwM,-12.9484917,-38.4111533,4.2,gas_station,"Av. Prof. Pinto de Aguiar, 1962-2234 - Pituaçu, Salvador"
980,Posto Jaguaribe,ChIJxaqqOvkZFgcRu3JeKdKn7-Q,-12.9633079,-38.4015292,3.5,gas_station,"Avenida Otávio Mangabeira - Patamares, Salvador"
996,Posto Trevo 12 - Patamares,ChIJVU025R8aFgcRpJ6jYHitK_8,-12.963142,-38.4014037,3.9,gas_station,"Av. Octávio Mangabeira, 9075 - Patamares, Salvador"
999,Posto Petrobras,ChIJWfpvQfQZFgcR3ARZh1akeYI,-12.9631599,-38.4014038,5,gas_station,"Av. Octávio Mangabeira, 6094 - Armação, Salvador"
1036,Posto Petrobras,ChIJmXlThTUXFgcRFG8lXPDkvX8,-12.94222,-38.36499,5,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
1038,Posto Petrobras,ChIJ202lA2IZFgcR1exfgELBo1c,-12.95306,-38.379411,3.9,gas_station,"Av. Octávio Mangabeira, S/N - Itapuã, Salvador"
1040,Larco,ChIJtT6s1XUXFgcR3oBnOn7tIL8,-12.9372324,-38.3610006,4,gas_station,"Av. Dorival Caymmi, 14926 - Itapuã, Salvador"
1041,Posto Armação,ChIJe8M9bNgZFgcRUvmFxRl8Gdg,-12.9508283,-38.3708364,4.1,gas_station,"Av. Octávio Mangabeira - Jardim Placaford, Salvador"
1042,Posto Kalilandia - Piatã,ChIJcWnHBt4ZFgcRvu9DggDB4jE,-12.9530759,-38.3793951,3.9,gas_station,"Av. Octávio Mangabeira, 11905-11949 - Piatã, Salvador"
1043,Petrobras,ChIJiQhkra0QFgcRm8EesYqMobE,-12.9375712,-38.3977993,4,gas_station,"Av Luiz Viana Filho, km 8, s/n - Alphaville I, Salvador"
1045,Loja Shell Select - POSTO SHELL - AS BENEDITAS COM DE ALIMENTOS LTDA,ChIJ_ylXPyoRFgcRDroSm2Y4GTc,-12.9369871,-38.4041903,4.1,gas_station,"Av Luiz Viana Filho, 7419 - Trobogy, Salvador"
1047,Post Cheapest,ChIJqSOJJ6kQFgcR0K4PtJ4FKuM,-12.9394362,-38.4086869,3.8,gas_station,"Patamares, Salvador"
1048,POSTO KALILANDIA LTDA,ChIJcZYFDE0WFgcRO6nIJ2GDEsU,-12.9370227,-38.4039513,4.1,gas_station,"Av Luiz Viana Filho, 7419 - Trobogy, Salvador"
1070,Posto Itapuã,ChIJecYuD3oXFgcREMWwcpDZk3w,-12.9422556,-38.365043,3.9,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
1104,Shell,ChIJBQpa_qYXFgcRUwVQKLC4MYo,-12.9265927,-38.3559441,3.8,gas_station,"Itapuã, Salvador"
1105,Shell,ChIJWxOtt70XFgcR6m3fuZNkkLI,-12.9336178,-38.3443619,3.9,gas_station,"Stella Maris, Salvador"
1109,Posto de combustível P4,ChIJx7w09K8XFgcRfDLCwlY49js,-12.9477356,-38.3438618,1,gas_station,"Av. Gen. Severino Filho - Stella Maris, Salvador"
1112,Posto de combustível P4,ChIJS5_yc1AXFgcRPsOunrHBH3Q,-12.9483486,-38.3442274,3.9,gas_station,"Av. Gen. Severino Filho, 1048 - Stella Maris, Salvador"
1113,PORTAL DE ITAPUA COM E SERV LTDA,ChIJ8RtL-tURFgcRNwre428idkk,-12.9335439,-38.3443742,4,gas_station,"Alameda Dilson Jatahy Fonseca, 1248 - LT 57 QD D - Stella Maris, Salvador"
1114,Posto Petrobras,ChIJWxUdyysYFgcRnTQ3yFa1u0k,-12.95486,-38.35481,5,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
1115,Posto Rede X - Vinicius de Moraes,ChIJX77rNSoYFgcRpJiWgHhxtBU,-12.9548931,-38.3547974,4.2,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
1116,Posto Shell,ChIJ06afVaYXFgcRBZxAQXrBy2c,-12.9265844,-38.3559689,2.7,gas_station,"AV DORIVAL CAYMMI, SN, Salvador"
1117,Ipiranga,ChIJraOGMpQXFgcRkSWnjgqxsqM,-12.9385464,-38.3422364,3.7,gas_station,"Stella Maris, Salvador"
1118,Posto Bike Ltda,ChIJP1vhLJQXFgcRSGwUYguOgT8,-12.9382722,-38.3422139,4,gas_station,"Alameda Dilson Jatahy Fonseca, 656 - Stella Maris, Salvador"
1164,Petrobras,ChIJq6pqhZIXFgcRSIwgS-U8GVI,-12.94529,-38.33962,3,gas_station,"R B PARQUE, S/N - Stella Maris, Salvador"
1170,Posto Coopmetro,ChIJLWzF8QcXFgcRX_RFlcuQFRw,-12.9226584,-38.3593276,3.5,gas_station,"Tv. Vila Romana, 810 - Itapuã, Salvador"
1172,Posto Petrobrás TOKAIA,ChIJs2w1l6gXFgcRlFi4c5bjYZo,-12.9235,-38.35509,3.7,gas_station,"Av. Dorival Caymmi - Itapuã, Salvador"
1174,Posto Stella Maris,ChIJzemSMcIXFgcRZu4d7kiSRmE,-12.936223,-38.3321767,4,gas_station,"R. Cap. Melo, 92 - Stella Maris, Salvador"
1222,Br,ChIJKUoGJNoaFgcRv4vNRmHR9jU,-12.9650775,-38.4728557,0,gas_station,"Cabula, Salvador"
1224,Petr Oleo,ChIJXycdCTMbFgcRqOn_NYHUCok,-12.9813066,-38.4824997,2,gas_station,"Brotas, Salvador"
1225,Ppveiculo,ChIJV778F_QFFgcRMklSHIfOqdE,-12.9630927,-38.5019648,0,gas_station,"R. Vital Rêgo, Salvador"
1227,Posto Petrobras,ChIJe2bd5dMFFgcR2-O9lh6J964,-12.9763627,-38.5160737,0,gas_station,"Av. Lafayete Coutinho, 03 - Comercio, Salvador"
1228,Estacionamiento,ChIJfUkGkF4FFgcRMg04W5xb6bg,-12.9762187,-38.5104794,0,gas_station,"Av. José Joaquim Seabra, 80 - Barroquinha, Salvador"
1229,Posto Ipiranga,ChIJhenDV9UEFgcR4fIvVLutIRQ,-12.9677471,-38.4864436,3.9,gas_station,"Av. Heitor Dias, 735 - Cidade Nova, Salvador"
1230,Posto Shell,ChIJ66UvwSAFFgcRbEGz9zquToU,-12.9642937,-38.5015198,4.1,gas_station,"R. Eng. João Pimenta Bastos, 260 - Barbalho, Salvador"
1231,Br,ChIJjUAmBe4EFgcRo30uIVTwXdY,-12.9765967,-38.5162298,0,gas_station,"Ladeira da Preguiça - Comercio, Salvador"
1235,Br,ChIJoX3dhDMbFgcRbwSPnzxB8AA,-12.9827813,-38.4819735,3.7,gas_station,"Av. Mario Leal Ferreira - Brotas, Salvador"
1240,Posto Avenida-24 Horas,ChIJJTFHOd8EFgcRC9QpoFYgxdw,-12.9668128,-38.50169,4.4,gas_station,"R. Manoel Caetano, 20 - Barbalho, Salvador"
1241,Posto Br Trapiche Barnabe,ChIJy7oi-RkFFgcRl4pMS46RfeI,-12.9722658,-38.5099557,0,gas_station,"Comercio, Salvador"
1242,Posto rc7,ChIJq2mMYy8FFgcRtns9K94ZA1U,-12.9652523,-38.501371,0,gas_station,"R. Eng. João Pimenta Bastos - Barbalho, Salvador"
1245,Posto Avenida-24 Horas,ChIJZxQhJ9oaFgcRgcn8N04JRAQ,-12.9649147,-38.473248,3.8,gas_station,"Praça Francisco Manoel, 19 - Cabula, Salvador"
1247,Posto Shell - MP COMERCIO DE COMBUSTIVEIS LTDA,ChIJ20cJ1MUEFgcRoGZGk-zlr-w,-12.9795271,-38.4987351,3.7,gas_station,"Avenue MARIO LEAL FERREIRA, 252 - Brotas, Salvador"
1248,Posto Petrobras,ChIJs_jaROAEFgcR-LOVKpr_ACs,-12.9661006,-38.5078261,3.7,gas_station,"Av. Jequitaia, 50 - Comercio, Salvador"
1249,Posto Shell box Éden prarie,ChIJ01vIMAEFFgcRV03hqlZyJsc,-12.9777378,-38.5016363,1,gas_station,"Nazaré, Salvador"
1251,Posto Petrobras,ChIJQ9j5GPcFFgcROzvTPwt-0jU,-12.9786439,-38.517128,3.6,gas_station,"Av. Lafayete Coutinho, 03 - Comercio, Salvador"
1252,Posto Ipiranga,ChIJjS8D3-wzb5MRFbLy3DdQHfs,-12.9622325,-38.4903607,4.4,gas_station,"R. Rodrigo de Menezes, s/n - Baixa de Quintas, Salvador"
1255,Loja Shell Select - POSTO SHELL - POSTO CASAGRANDE LTDA,ChIJU3y6l0gFFgcRA5LOJh6pl8U,-12.9785527,-38.4997116,4.2,gas_station,"R. Frederico Costa, 07 - Nazaré, Salvador"
1257,Posto Petrobras,ChIJmUvRsgAbFgcR075Ie2VWFiM,-12.9830466,-38.4833666,0,gas_station,"Av. Gen. San Martin, 161 - RETIRO, Salvador"
1260,Posto Petrobras,ChIJQQAAiNcEFgcR-reumNJAELM,-12.9665796,-38.4926501,3.9,gas_station,"R. Cônego Pereira, 796 - Matatu, Salvador"
1261,Posto Petrobras,ChIJj5xmsqAFFgcR3vqvze9SddA,-12.97722,-38.50535,4.5,gas_station,"Ladeira do Arco, 5 - Barbalho, Salvador"
1262,Posto Shell - Posto Kalilandia Ltda,ChIJ0T8VQtkEFgcRyx3M2cXBVjE,-12.9702178,-38.4975978,3.9,gas_station,"R. Cônego Pereira, 03 - Baixa de Quintas, Salvador"
1263,Posto Petrobras,ChIJYxh8upgbFgcRu649ixa3p14,-12.96178,-38.47802,4.5,gas_station,"Av. Barros Reis, 1681 - Pau Miúdo, Salvador"
1264,Posto Menor Preço Matatu,ChIJh0CRAdEEFgcRdMUoxiVlLQE,-12.9738619,-38.4926041,3.9,gas_station,"R. Rio Amazonas, 1 - Matatu, Salvador"
1266,Posto Independência (Ipiranga),ChIJl_Yc1-sEFgcR43xIDZZe_FI,-12.9786888,-38.5093296,4.1,gas_station,"Ladeira da Independência, 30 - Nazaré, Salvador"
1267,Jmf Comércio de Combustiveis,ChIJi4asitkaFgcRJAwmnYWgvJ4,-12.9650652,-38.4729589,3,gas_station,"Praça Francisco Manoel, 19 - Cabula, Salvador"
1269,Posto De Gasolina,ChIJkejU1cUEFgcRBcgFj-CmPCY,-12.9801796,-38.4978167,3.9,gas_station,"Engenho Velho de Brotas, Salvador"
1271,Posto de Gasolina Felici,ChIJ05qpCN0EFgcR1snx31qrXVs,-12.972496,-38.5045779,4.2,gas_station,"Av. Pres. Castelo Branco, 750 - Nazaré, Salvador"
1273,Posto Petrobras,ChIJv8FZG-4EFgcRqZeBoMFiWPA,-12.9766241,-38.5162485,4.2,gas_station,"Av. Lafayete Coutinho, 3 - Comercio, Salvador"
1274,Rede De Postos Tic,ChIJMZjIBMUaFgcRdZcTJEgvnBE,-12.9689798,-38.4759578,0,gas_station,"Ac. Norte, 1120 - Pernambués, Salvador"
1277,Posto Vida Nova,ChIJ4zldPu4EFgcR2Sx4zG9l3bo,-12.9764462,-38.5161335,5,gas_station,"Av. Lafayete Coutinho, 3 - Comercio, Salvador"
1278,POSTO DE COMBUSTIVEIS NEVES LTDA,ChIJx3DQOdoaFgcRJKY7Zp1jvJE,-12.9646906,-38.4725408,3.9,gas_station,"R. Silveira Martins, 433 - Cabula, Salvador"
1280,Shell,ChIJ7TNrm9kEFgcRFFBtrZvuug8,-12.9703156,-38.4978393,3.7,gas_station,"Rua Cônego Pereira, Largo das Sete Portas, 03, Salvador"
1281,Posto Shell - POSTO JEQUITAIA LTDA,ChIJNULcFOAEFgcRM-3x3OeW05Y,-12.9625032,-38.5048605,3.9,gas_station,"Tv. Frederico Pontes, 107 - Água de Meninos, Salvador"
1297,Posto Ipiranga,ChIJ-ZsN6iQbFgcR4h1i41UUJNc,-12.9732496,-38.4782945,4.1,gas_station,"Av. Antônio Carlos Magalhães, 5863 - Santa Teresa, Salvador"
1305,Posto Bonoco BR,ChIJy1rlqMgEFgcRmGJfJfWPyjo,-12.9808391,-38.4956104,4,gas_station,"Av. Mario Leal Ferreira, 509 - Bonocô, Salvador"
1306,Micro Posto Rio Vermelho,ChIJs2DnHCwFFgcRcP42LtzG2sI,-12.9622331,-38.4902921,3.7,gas_station,"R. Rodrigo de Menezes, 1 - Baixa de Quintas, Salvador"
1308,Posto Sete Portas,ChIJRW1exNsEFgcRg1_GuXE7Kcg,-12.97136,-38.49903,4,gas_station,"R. Djalma Dutra, 141 - Nazaré, Salvador"
1313,Posto R2M,ChIJ1WNdu9EaFgcRTzm9qT6NxF0,-12.9616902,-38.4779491,3.8,gas_station,"Avenida Barros Reis, Largo do Retiro, 1681, Salvador"
1316,Posto BR Petrobras,ChIJRySwrMQEFgcRaGlZrsqEIcA,-12.9751506,-38.5003886,3.9,gas_station,"R. Des. Adolfo Ribeiro Santos Souza, 189-205 - Nazaré, Salvador"
1326,Posto Metrô,ChIJP1-XOCkbFgcR1rJ7Q44DXDE,-12.9733207,-38.4781965,4.1,gas_station,"Av. Antônio Carlos Magalhães, 5863 - Santa Teresa, Salvador"
1330,Posto São Judas Tadeu,ChIJA_qX2CgFFgcRrJ1LdTM2HMo,-12.9627506,-38.4922417,4,gas_station,"R. Quintas dos Lázaros, 193 - Baixa de Quintas, Salvador"
1337,Posto Bonfim,ChIJ-zdCfdUaFgcR05D-rCwPAEI,-12.9671717,-38.4906478,2.7,gas_station,"Av. Heitor Dias, 2 - Retiro, Salvador"
1340,Posto Menor Preço,ChIJj8LradsEFgcRbspd7-DbTxQ,-12.9739524,-38.5000242,3.7,gas_station,"R. Djalma Dutra, 461 - Matatu, Salvador"
1350,Posto Petrobrás,ChIJzTJxI9oaFgcRH5W5SO048pw,-12.9650445,-38.4729811,4,gas_station,"Praça Francisco Manoel, 19 - Cabula, Salvador"
1398,Auto Posto Expresso 2010,ChIJ0XsrTMsEFgcRQ-0J2aUumec,-12.9832523,-38.4853021,3.7,gas_station,"R. 12 de Setembro, 5 - Largo do Tanque, Salvador"
1434,Posto Mataripe - Bonocô,ChIJS0bs08UEFgcRleOO24VtpRU,-12.9831011,-38.4818451,4,gas_station,"Av. Mario Leal Ferreira, 2230 - Brotas, Salvador"
1438,Posto Zeus,ChIJJYbc9McEFgcRtXO0M4gxfRA,-12.9852109,-38.4967195,3.9,gas_station,"Av. Gen. Graça Lessa, 1226 - Brotas, Salvador"
1439,Gales Comércio de Derivados de Petróleo Ltda,ChIJETxXbMUEFgcRczGFEpf4j0w,-12.9802438,-38.497592,3.9,gas_station,"Av. Mario Leal Ferreira, 252 - Bonoco, Salvador"
1445,Posto Barbalho,ChIJOfGDJN8EFgcR4K73Sr_ySLw,-12.9674065,-38.5019807,4.1,gas_station,"Ladeira do Arco, 88 - Barbalho, Salvador"
1465,Oficina,ChIJXeYfHY4bFgcRjn3HkjGHsCQ,-12.9363885,-38.4736547,0,gas_station,"Vila Tiradentes, 11 - São Caetano, Salvador"
1466,pça da soledade,ChIJJWNevFEFFgcRRrj2r8um3nk,-12.9369581,-38.4917994,4.1,gas_station,"Alto do Peru, Salvador"
1467,Posto,ChIJj7NrorsaFgcREe40Q6AaPnE,-12.9548598,-38.4756697,0,gas_station,"Av. Barros Reis, 2930 - Retiro, Salvador"
1471,Posto Shell,ChIJXwmgKLYaFgcRUgWFC8WRUPU,-12.9515868,-38.4771893,4.1,gas_station,"Av. Gen. San Martin, 95 - Iapi, Salvador"
1472,P4 Combustíveis,ChIJK50Sw0YFFgcRCehHYQ_2NIs,-12.9436329,-38.4996846,4.3,gas_station,"Calçada, Salvador"
1473,Posto Petrobras,ChIJC-a9kJ8FFgcRwGj7qCrJh0A,-12.959488,-38.5060422,0,gas_station,"Av. das Naus, S/N - Comercio, Salvador"
1474,Menor Preço,ChIJ3dMYtbUaFgcR2UxMq-STvIY,-12.9476472,-38.4810746,3.9,gas_station,"Av. Gen. San Martin, S/N - Santa Monica, Salvador"
1475,D+,ChIJBxmWLrgaFgcRRcwxyijzk88,-12.9491344,-38.474066,5,gas_station,"R. Jaqueira do Carneiro, 32 - Fazenda Grande do Retiro, Salvador"
1476,Posto Real,ChIJtexGOLsaFgcRzXWHoW4tNwk,-12.9429288,-38.4706449,5,gas_station,"Av. Barros Reis, 3132 - Retiro, Salvador"
1477,Loja Shell Select - POSTO SHELL - TIC COMERCIO DE COMBUSTIVEIS LTDA,ChIJjbTqiWIbFgcRKeP9nxOzl8s,-12.959337,-38.472526,4,gas_station,"ROD BR 324, 1120, Ac. Norte"
1478,Posto Shell - SRB REVENDEDORA DE COMB E LUBS LTD,ChIJqRgr-pcbFgcRZr97DMazk20,-12.9548683,-38.4748774,4,gas_station,"Av. Barros Reis, 636 - Amaralina, Salvador"
1479,Posto Shell,ChIJq12UlyEFFgcReXKPFXjIOXw,-12.9572684,-38.5021409,3.8,gas_station,"Av. Jequitaia, 80 - Terreo - Água de Meninos, Salvador"
1480,Loja Shell Select - POSTO SHELL - SRB REVENDEDORA DE COMB E LUBS LTD,ChIJg-cbK3wbFgcRdm3FsZhK2I4,-12.95868,-38.477179,0,gas_station,"Av. Barros Reis, 1223 - Iapi, Salvador"
1481,Posto Petrobras,ChIJnZ40_c4FFgcR-ILh7NzXkxM,-12.95536,-38.50008,0,gas_station,"Largo da Lapinha, 12 - Liberdade, Salvador"
1482,Shell Select,ChIJ-9_JjxgbFgcR55iiktdHqos,-12.9554167,-38.4686661,4.1,gas_station,"Av. Luís Eduardo Magalhães, 3091 - Cabula, Salvador"
1486,Posto Ipiranga,ChIJOf-MgkkFFgcR3Wml41rFw8g,-12.9460977,-38.4908486,3.8,gas_station,"Estr. da Liberdade, 428 - Liberdade, Salvador"
1487,Posto Ipiranga,ChIJW38q1k8FFgcRjPueAcMvQkk,-12.9360866,-38.4916739,3.9,gas_station,"Av. Afrânio Peixoto, 14 A - Lobato, Salvador"
1489,Posto Shell,ChIJFRqPGsUaFgcR98zyN-nzztU,-12.9592252,-38.4723221,3.9,gas_station,"Rod BR. 324, Acesso, Norte, 1120 - Cabula, Salvador"
1491,Desk Mataripe 5 - Petrobras,ChIJwbVp8SIbFgcR6dAN_Iis5IM,-12.979167,-38.4657116,3.9,gas_station,"Av. Antônio Carlos Magalhães, 4222 - Pernambués, Salvador"
1495,Posto Petrobras,ChIJVUSAUS8bFgcRWIrp6loXJLI,-12.9787215,-38.4671878,0,gas_station,"Rodoviaria, Av. Antônio Carlos Magalhães, 4322 - Pituba, Salvador"
1496,Loja Shell Select - POSTO SHELL - GRL ORGANIZACAO REV COMBS LUBS LTDA,ChIJZ_j6yzwbFgcR77cP5ZLG3jk,-12.954982,-38.47514,4.6,gas_station,"Av. Barros Reis, 3132 - Iapi, Salvador"
1497,Posto Mataripe,ChIJD70OCDMbFgcRVtfZ1oFKSGc,-12.9812414,-38.4824225,3.9,gas_station,"539, R. Antônio Viana, 511 - Cosme de Farias, Salvador"
1498,Gnv,ChIJy42FVUUFFgcRT1r4rX_kgas,-12.9381125,-38.495531,4.1,gas_station,"Rua Luiz Régis Pacheco, 103 - Uruguai, Salvador"
1502,Posto Mataripe - Rodoviária (Saída),ChIJQwtqDyMbFgcRpczyQLjDPq0,-12.9788154,-38.467488,3.6,gas_station,"Av. Antônio Carlos Magalhães, 4322 - Pernambués, Salvador"
1504,Posto Ipiranga,ChIJ1-UD6UYFFgcRPCh1pPAn3sc,-12.9436532,-38.4996717,3.8,gas_station,"R. Fernandes Viêira, 54 - Mares, Salvador"
1505,Posto Shell,ChIJN4kHQtEaFgcRjFIW9x-KCRk,-12.954721,-38.4749714,3.9,gas_station,"Av. Barros Reis, 3132 - Pau Miúdo, Salvador"
1507,Posto Shell,ChIJXVFWb8EaFgcR9tMM1wjTm6s,-12.9541215,-38.4726272,3.9,gas_station,"Av. Luís Eduardo Magalhães, 376 - Cabula, Salvador"
1508,Posto Ipiranga,ChIJbyw4N88aFgcR3JztDFS6R2M,-12.9560224,-38.476014,3.9,gas_station,"Av. Barros Reis, 2930 - Arraial do Retiro, Salvador"
1509,JSM COMB LTDA,ChIJWbvmxuUaFgcRx44aCm0tUTw,-12.9555244,-38.4688187,4,gas_station,"Av. Luís Eduardo Magalhães, 3091 - Cabula, Salvador"
1510,Posto Shell,ChIJ62JUNc4aFgcRTZ_sOKrJUm8,-12.9587919,-38.4772268,4.3,gas_station,"Av. Barros Reis, 636 - Arraial do Retiro, Salvador"
1512,Posto Ipiranga,ChIJ0XwvTEYFFgcROPpQfcpw_No,-12.9448464,-38.4973322,3.9,gas_station,"R. Nilo Peçanha, 113 - Calçada, Salvador"
1515,Ecopostos-Combustíveis e Serviços,ChIJz7ZChsgaFgcRRM93CG-kgc0,-12.9548598,-38.4756697,4,gas_station,"Av. Barros Reis, 2938 - Retiro, Salvador"
1521,Posto Petrobras,ChIJqeeXvsgaFgcRQxM97QXsYPM,-12.9548321,-38.4756512,4.1,gas_station,"Av. Barros Reis, 2938 - Retiro, Salvador"
1524,Posto P4 Combustíveis,ChIJseNkx0YFFgcR4mNswUqdQnM,-12.9436532,-38.4996717,3.6,gas_station,"R. Fernandes Viêira, 54 - Mares, Salvador"
1552,Posto GR,ChIJa5eDzMkaFgcRPsS8QiijovA,-12.951522,-38.4771971,4.1,gas_station,"261, Av. Gen. San Martin, 211 - Curuzu, Salvador"
1555,Posto Petrobras,ChIJRzQtwq8bFgcRH4Tf8TWPcbI,-12.9519563,-38.4763278,0,gas_station,"Av. Gen. San Martin, 161 - Retiro, Salvador"
1557,Posto Sol,ChIJTQ-kSs4aFgcRmrQ4MwZ7q7Y,-12.9586948,-38.4772811,4,gas_station,"Av. Barros Reis, 1223 - Iapi, Salvador"
1563,Posto Petrobras,ChIJz6qq-swaFgcR-VkUsGoascA,-12.956147,-38.483021,4.8,gas_station,"Av. Antônio Carlos Magalhães, 269 - Iguatemi, Salvador"
1564,Posto Trevo 9,ChIJkfXc6U0FFgcRhpleJRZcMI4,-12.9401427,-38.4893627,4,gas_station,"Av. Gen. San Martin, 450 - Fazenda Grande do Retiro, Salvador"
1567,Loja Shell Select - POSTO SHELL - GR REVEND DE COMB E LUBRIF LTDA ME,ChIJZzoh3WcbFgcRkW7lOwloDpQ,-12.9515808,-38.4772234,4,gas_station,"Av. Gen. San Martin, 95 - Iapi, Salvador"
1570,Ecoposto Albatroz,ChIJpZ45UFEFFgcR64oNKcf7sek,-12.9361297,-38.4916652,4.1,gas_station,"av Afrânio Peixoto - s/n, Salvador"
1576,Posto Trevo,ChIJBRmEcE0FFgcRnP99FsegPfc,-12.9401683,-38.4893343,3.9,gas_station,"Av. Gen. San Martin, 450 - Curuzu, Salvador"
1579,Posto Bomfim Ltda,ChIJF7RChsgaFgcRydwsCj8iGhw,-12.9548598,-38.4756697,4.3,gas_station,"Av. Barros Reis, 2938 - Retiro, Salvador"
1580,Posto Plus Brasil,ChIJfykISrQaFgcRa--btHiPDdM,-12.947293,-38.481122,4,gas_station,"GL - Av. Gen. San Martin, n. 1387 - Fazenda Grande do Retiro, Salvador"
1636,Posto 2 de Julho,ChIJjVlncy8FFgcR6W4lxhzDXZo,-12.9598591,-38.4942737,4.3,gas_station,"Ladeira do Paiva, 404 - Caixa D'agua, Salvador"
1697,Posto Roma,ChIJO2Ze-EIFFgcRmMX5heFukTQ,-12.9388569,-38.5039826,3.8,gas_station,"Av. Fernandes da Cunha, 80 - Mares, Salvador"
1699,J. A. Sobral e Cia,ChIJq1OFlTQbFgcREW2rbqJJ2Ws,-12.9808297,-38.4955454,3.8,gas_station,"Av. Mario Leal Ferreira, 509 - Bonoco, Salvador"
1703,Cdm Salvador,ChIJXRf4u20QFgcRd2XXRjfBFcA,-12.9235149,-38.4603865,0,gas_station,"Av. Cardeal Avelar Brandão Villela - Tancredo Neves, Salvador"
1705,POSTO DE COMBUSTÍVEIS SHEL,ChIJXfe8Ju8FFgcR5xH8qwadvR4,-12.9300495,-38.5041858,5,gas_station,"Av. Caminho de Areia - Caminho de Areia, Salvador"
1707,Petróleo,ChIJ056tGSMFFgcRcwDmpVXDxNk,-12.957019,-38.502858,0,gas_station,"Água de Meninos, Salvador"
1712,Posto gnv,ChIJA0hN8gEbFgcRlA6hs3egWPc,-12.9321147,-38.4757988,0,gas_station,"Estr. de Campinas, 815 - Campinas de Pirajá, Salvador"
1717,Posto Shell,ChIJ7QGZtFwFFgcRL3v0SsXWdz4,-12.9322873,-38.5043931,0,gas_station,"Av. Caminho de Areia, 65 - Caminho de Areia, Salvador"
1718,Nina Fuel Station,ChIJH3NML6MEFgcRPb38HCaQkI0,-12.9236707,-38.5026832,4,gas_station,"Largo do Papagaio, 31 - Ribeira, Salvador"
1720,Cdm Arcom salvador,ChIJCehEyAQRFgcRUMLLPCDxwI4,-12.9232911,-38.4607047,4.8,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
1722,Porto 4 Milla - Fundo da Brasilgás - Prox a Lagoa,ChIJa8WMtGsQFgcRi8I3RjfbOKk,-12.9179693,-38.4602581,3.4,gas_station,"Av. Aliomar Baleeiro - Jardim Santo Inácio, Salvador"
1723,Ipiranga,ChIJzxJ3pR4QFgcRYjBKrCnsHkY,-12.9163203,-38.4804391,4.1,gas_station,"Lobato, Salvador"
1724,Station 4 Fuel Trade,ChIJ-YzslmkQFgcRwlVyel1m_ag,-12.9179776,-38.4602748,4,gas_station,"Av. Aliomar Baleeiro, 578 - São Marcos, Salvador"
1727,Posto 4.2,ChIJu2vAPT8QFgcRLofh1jIfDaY,-12.9109337,-38.4656842,3.3,gas_station,"estr Campinas Pirajá - s/n, Salvador"
1728,Macro Posto,ChIJ5_nLIggRFgcRwXVjhALiyFA,-12.9197848,-38.4656503,3.4,gas_station,"Marginal Rodovia Br-324, 325 - Campinas de Pirajá, Salvador"
1732,Posto Ipiranga,ChIJAXEetG0QFgcRq8YP9n6b5wo,-12.9231914,-38.4607215,3.9,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
1736,Posto Jaqueira,ChIJY_O_3gsQFgcRz-eD49nyUlo,-12.9297645,-38.468779,3.7,gas_station,"Praça Dom Avelar, 25 - Calabetão, Salvador"
1738,Posto Albatroz,ChIJ27qwExwQFgcR4NpQlC1UAgs,-12.9178085,-38.4807226,4,gas_station,"Av. Afrânio Peixoto, 2995 - Lobato, Salvador"
1739,Posto 4.4,ChIJ3XwW5gsQFgcRGUpmdS3R9aw,-12.9300102,-38.4690157,4,gas_station,"Sao Caetano, Salvador"
1740,Posto Campinas,ChIJz-taoacRFgcRKt7IT4v2gDE,-12.916803,-38.4656803,3.7,gas_station,"Estrada Campinas de Pirajá, 1 - Pirajá, Salvador"
1741,"Posto Ipiranga, Antigo P4",ChIJzQfpuh4QFgcRXIlkEnsEcrM,-12.9161475,-38.480493,4,gas_station,"Av. Afrânio Peixoto, 3164 - Lobato, Salvador"
1743,BRASILGAS SAO CAETANO FAZENDA GRANDE DO RETIRO,ChIJG9XscagFFgcRpTmeTnbYlc8,-12.9356247,-38.48709,3.8,gas_station,"Av. Nestor Duarte, 74 - São Caetano, Salvador"
