,Name,ID,Latitude,Longitude,Rating,Types,Vicinity
835,Posto Ipiranga,ChIJOf-MgkkFFgcR3Wml41rFw8g,-12.9460977,-38.4908486,3.9,gas_station,"Estr. da Liberdade, 428 - Liberdade, Salvador"
939,Posto Ipiranga,ChIJAXEetG0QFgcRq8YP9n6b5wo,-12.9231914,-38.4607215,3.9,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
945,Posto Albatroz,ChIJ27qwExwQFgcR4NpQlC1UAgs,-12.9178085,-38.4807226,4.0,gas_station,"Av. Afrânio Peixoto, 2995 - Lobato, Salvador"
960,Shell,ChIJBQpa_qYXFgcRUwVQKLC4MYo,-12.9265927,-38.35594409999999,3.8,gas_station,"Itapuã, Salvador"
961,Shell,ChIJWxOtt70XFgcR6m3fuZNkkLI,-12.9336178,-38.3443619,3.9,gas_station,"Stella Maris, Salvador"
962,Posto Armação,ChIJe8M9bNgZFgcRUvmFxRl8Gdg,-12.9508283,-38.3708364,4.1,gas_station,"Av. Octávio Mangabeira - Jardim Placaford, Salvador"
963,Posto Petrobras,ChIJmXlThTUXFgcRFG8lXPDkvX8,-12.94222,-38.36499,5.0,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
964,Posto Petrobras,ChIJ202lA2IZFgcR1exfgELBo1c,-12.95306,-38.379411,3.9,gas_station,"Av. Octávio Mangabeira, S/N - Itapuã, Salvador"
968,Posto Kalilandia - Piatã,ChIJcWnHBt4ZFgcRvu9DggDB4jE,-12.9530759,-38.3793951,3.9,gas_station,"Av. Octávio Mangabeira, 11905-11949 - Piatã, Salvador"
972,Posto Shell - Portal De Itapua Com Serv Ltda,ChIJ06afVaYXFgcRBZxAQXrBy2c,-12.9265844,-38.3559689,2.7,gas_station,"AV DORIVAL CAYMMI, SN, Salvador"
973,Ipiranga,ChIJraOGMpQXFgcRkSWnjgqxsqM,-12.9385464,-38.3422364,3.7,gas_station,"Stella Maris, Salvador"
974,Post Cheapest,ChIJ01Vf7RYXFgcRmvR4h9QR_EY,-12.923994,-38.3764887,3.6,gas_station,"Av. Luís Viana Filho - Cajazeiras, Salvador"
975,Posto Itapuã,ChIJecYuD3oXFgcREMWwcpDZk3w,-12.9422556,-38.36504300000001,3.9,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
976,Br,ChIJH3ajQOIWFgcR9S7ThXi3bvo,-12.9101095,-38.3731677,4.0,gas_station,"Av. Aliomar Baleeiro - Mussurunga I, Salvador"
977,Posto Shell - 3L COM DE COMB E LUBRIF LTDA,ChIJcyfaDyMRFgcRuaUWkTQdfVE,-12.91587,-38.345083,3.9,gas_station,"Av. Carybé - São Cristóvão, Salvador"
978,Larco,ChIJtT6s1XUXFgcR3oBnOn7tIL8,-12.9372324,-38.3610006,4.0,gas_station,"Av. Dorival Caymmi, 14926 - Itapuã, Salvador"
979,Posto Avenida,ChIJsbnb8vgWFgcREytL1XaH5I4,-12.9071245,-38.3600883,4.3,gas_station,"Avenida Santos Dumont, 8 - s/n km 4 - São Cristóvão, Salvador"
981,Posto Petrobras,ChIJWxUdyysYFgcRnTQ3yFa1u0k,-12.95486,-38.35481,5.0,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
982,Posto Petrobras,ChIJbyEQQOIWFgcRJoEF5jBl9ME,-12.910137,-38.3731798,3.9,gas_station,"Av. Aliomar Baleeiro, 13073 - Km 13,5 - São Cristóvão, Salvador"
984,Aleluia Comércio de Combustiveis,ChIJazFrxFUWFgcRzMCKiM-Ve3k,-12.911154,-38.3617003,4.0,gas_station,"Av. Aliomar Baleeiro - São Cristóvão, Salvador"
985,Posto de combustível (GNV),ChIJRcHnb2EXFgcRpKhKdL3kpC4,-12.9161684,-38.3450126,4.4,gas_station,"São Cristóvão, Salvador"
986,Posto de combustível P4,ChIJx7w09K8XFgcRfDLCwlY49js,-12.9477356,-38.3438618,1.0,gas_station,"Av. Gen. Severino Filho - Stella Maris, Salvador"
993,Posto Ipiranga,ChIJXS1AxFUWFgcRIbpWMKIaKwA,-12.9111652,-38.3616905,3.8,gas_station,"Av. Aliomar Baleeiro, 14404 - São Cristóvão, Salvador"
994,Posto Petrobras,ChIJS453UEsXFgcR1XoOwsIjBbU,-12.90158,-38.36794,0.0,gas_station,"ROD BA-526, KM 05 - CEASA S/N - Cassange, Salvador"
996,Posto Coopmetro,ChIJLWzF8QcXFgcRX_RFlcuQFRw,-12.9226584,-38.3593276,3.5,gas_station,"Tv. Vila Romana, 810 - Itapuã, Salvador"
998,Petrobras,ChIJq6pqhZIXFgcRSIwgS-U8GVI,-12.94529,-38.33962,3.0,gas_station,"R B PARQUE, S/N - Stella Maris, Salvador"
999,Posto de combustível P4,ChIJS5_yc1AXFgcRPsOunrHBH3Q,-12.9483486,-38.3442274,3.6,gas_station,"Av. Gen. Severino Filho, 1048 - Stella Maris, Salvador"
1000,PORTAL DE ITAPUA COM E SERV LTDA,ChIJ8RtL-tURFgcRNwre428idkk,-12.9335439,-38.3443742,4.0,gas_station,"Alameda Dilson Jatahy Fonseca, 1248 - LT 57 QD D - Stella Maris, Salvador"
1001,Posto Petrobras,ChIJP7V7a6wXFgcRkSARA6qXYLQ,-12.91852,-38.35231,3.9,gas_station,"Av. Dorival Caymmi, 17336 - São Cristóvão, Salvador"
1002,Posto de gasolina São Gonsalo,ChIJKeDYUxURFgcR0-gocr2OqrA,-12.9195716,-38.4108756,3.0,gas_station,"R. Mocambo, 1037-951 - Trobogy, Salvador"
1003,Posto Petrobrás TOKAIA,ChIJs2w1l6gXFgcRlFi4c5bjYZo,-12.9235,-38.35509,3.7,gas_station,"Av. Dorival Caymmi - Itapuã, Salvador"
1004,Lava Jato Alto Brilho,ChIJFyjVSUcWFgcRUEtF4VeN6t4,-12.9035993,-38.3389552,4.2,gas_station,"BA-099, 450 - Jardim dos Passaros, Lauro de Freitas"
1005,Posto Rede X - Vinicius de Moraes,ChIJX77rNSoYFgcRpJiWgHhxtBU,-12.9548931,-38.3547974,4.1,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
1006,Posto Petrobras,ChIJF_nW5RIXFgcRMaLeq088K08,-12.910605,-38.355539,0.0,gas_station,"Av. Aliomar Baleeiro, 13073 - São Cristóvão, Salvador"
1010,Posto m55 comércio de Combustíveis P4,ChIJ8aV891AWFgcRU-KEw09E740,-12.9063182,-38.3523399,4.6,gas_station,"BA-526, 305 - São Cristóvão, Salvador"
1012,Ecopostos Fuels and Services,ChIJdW_nJhkaFgcRNQiUZpJlXqk,-12.9603155,-38.4065403,4.0,gas_station,"Av. Prof. Pinto de Aguiar, 650 - Patamares, Salvador"
1013,Posto Bonjuor P5,ChIJa2h3CkQXFgcRSBluASrGl-k,-12.9049869,-38.3490158,4.5,gas_station,"Rua Maria Luiza Alves - Jardim das Margaridas, Salvador"
1015,Lubrax +,ChIJsWWIOlUXFgcRer0fEm5iRkE,-12.8954552,-38.3290958,0.0,gas_station,"Estrada do Côco, 2821 - Centro, Lauro de Freitas"
1016,Loja Shell Select - POSTO SHELL - POSTO BOM SAMAR COM DER PETROL LTDA,ChIJR7R5JsUXFgcRW13xE3Z7gkM,-12.8971038,-38.3300631,4.7,gas_station,"AV SANTOS DUMON, 2616 QD J LT 4 E 5, Lauro de Freitas"
1018,Posto Petrobras,ChIJXZ5_WM0XFgcRfSNkhmVVkOY,-12.8953064,-38.3291119,2.0,gas_station,"Av. Santos Dumont, 2873 - Itingá, Lauro de Freitas"
1019,Posto Br Dunas,ChIJ_x5_bKwXFgcRCl1ngpfvjnE,-12.9185647,-38.3523603,4.1,gas_station,"Av. Dorival Caymmi, 17336 - Itapuã, Salvador"
1029,Posto Petrobras,ChIJGVelKRkaFgcRuAHPxK-KBns,-12.9603072,-38.40654019999999,4.4,gas_station,"Av. Prof. Pinto de Aguiar, 650 - Pituaçu, Salvador"
1030,Posto Petrobras,ChIJt8fdhBAWFgcRnPKAlMX4m8o,-12.9007165,-38.3335117,4.0,gas_station,"Estrada do Coco, Km 1,5, Estrada do Côco, Salvador"
1036,Posto Ipiranga,ChIJUaqw3uwzb5MR8xU_Cx0ykZQ,-12.906348,-38.3523974,4.1,gas_station,"Estrada Cia Aeroporto, KM 14, Salvador"
1045,Posto Novo Horizonte II,ChIJfc7rkXIaFgcR_sZbjcEv61I,-12.9490519,-38.4230234,4.5,gas_station,"Av. Luís Viana Filho, 46 - Pituaçu, Salvador"
1046,posto de gasolina,ChIJV92YhWgWFgcR8a9gNlo7GXo,-12.8941054,-38.3475997,3.6,gas_station,"41301-110, R. Lauro de Freitas - Lot. Jardim Metropole, Salvador"
1052,Posto de Combustíveis Menor Preço,ChIJk83iNUcWFgcRMXULtUQfasU,-12.9035621,-38.3390877,3.8,gas_station,"Av. Santos Dumont - Jardim dos Passaros, Lauro de Freitas"
1057,Posto Ipiranga,ChIJF3Xq3uwzb5MRJEAwqZEkOhs,-12.9063565,-38.3524463,3.9,gas_station,"7,5, BA-526, Sn - São Cristóvão, Salvador"
1068,Petrobras,ChIJFXUtPQgRFgcRCc2x4iw6lNU,-12.9009518,-38.4527631,3.7,gas_station,"Marginal Rodovia Br-324, s/n - KM 9,5 - Pirajá, Salvador"
1077,Posto Petobras,ChIJL3AFCKYRFgcRPnPsOOPpt38,-12.909971,-38.4138726,4.1,gas_station,"Tv. Pres. Jânio Quadros, 123 - Jardim Nova Esperanca, Salvador"
1196,Posto Petrobras BR,ChIJYRDT35AXFgcRMZUr8zhoLcQ,-12.936223,-38.3321767,0.0,gas_station,"R. Cap. Melo, 92 - Stella Maris, Salvador"
1220,Pit Stop,ChIJ_QdfKRwWFgcRvhvAn-fW_Bk,-12.8965454,-38.3195261,3.7,gas_station,"Centro, Lauro de Freitas"
1229,Br Petrobras,ChIJCQgzaz4WFgcR9qqDXfbSXE8,-12.900537,-38.3334784,0.0,gas_station,"Jardim dos Passaros, Lauro de Freitas"
1245,Shell Select Bem-Vindo,ChIJ73f1zUwWFgcRcRDFCi-ExJo,-12.9160852,-38.34482879999999,4.1,gas_station,"São Cristóvão, Salvador"
1258,Posto Oitis,ChIJH3sqbo8QFgcRt_GAAQG-giM,-12.9283913,-38.4313127,3.9,gas_station,"Av. São Rafael, 2267 - São Marcos, Salvador"
1316,Posto de Gasolina Bom Preço,ChIJaZqSKxwWFgcRzCXsPzwF8wQ,-12.8967329,-38.3194475,3.9,gas_station,"42700-000, R. Belo Horizonte, 2-34 - Centro, Lauro de Freitas"
1319,Posto ABO,ChIJQ8hBvisRFgcRyT7k9U1ePts,-12.9026432,-38.40454099999999,4.0,gas_station,"Estr. do Coqueiro Grande, 1895 - Fazenda Grande 2, Salvador"
1482,Posto Petrobras,ChIJr678DPsXFgcREK4IH2oPJxQ,-12.8937909,-38.327334,0.0,gas_station,"RUA A - QD.02 S/N LOT Rua A, Lauro de Freitas"
1494,Larco,ChIJOZjHQgE-FgcRWfYUtK60OBE,-12.8796478,-38.3125205,0.0,gas_station,"Belo Horizonte, Lauro de Freitas"
1495,Menor Preço,ChIJeV4LMFIWFgcRmcVPqksNXlk,-12.9115044,-38.3502823,3.8,gas_station,"Av. Aliomar Baleeiro, S/N - São Cristóvão, Salvador"
1497,COOPMETRO,ChIJb1UcFNUWFgcRgysmOdEiORQ,-12.9085219,-38.3941929,3.9,gas_station,"Estr. do Coqueiro Grande - Fazenda Grande 2, Salvador"
1499,POSTO KALILANDIA LTDA,ChIJQUECT5MVFgcRBG7TBVP7H3w,-12.8825326,-38.3146705,3.0,gas_station,"BA-099, SN - ESTRADA DO COCO, Lauro de Freitas"
1541,Rede Posto Omega Petrobras,ChIJkRVgUSkUFgcR4kQKaeDhJfU,-12.87053,-38.3644,4.2,gas_station,"BA-526, 5185 - Cassange, Salvador"
1545,Shell - Posto Caji I,ChIJsabfOxAWFgcRhJIRGEhHytM,-12.8914207,-38.3288888,4.0,gas_station,"Caji, Lauro de Freitas"
1552,Posto Ipiranga,ChIJc3K2uxUWFgcRzMO-LpLNJnM,-12.8976526,-38.3340881,4.1,gas_station,"Av. Fortaleza, 328 - Itingá, Lauro de Freitas"
1555,Posto Ipiranga,ChIJl4VF2Owzb5MRkrjLWDDAwAo,-12.8781175,-38.3098717,4.2,gas_station,"Estr Do Coco, Km 0, s/n - Belo Horizonte, Lauro de Freitas"
1557,Posto Jockey,ChIJnwXlwxwWFgcRPVkQcD-YIO0,-12.8929055,-38.3201748,4.3,gas_station,"Av. Luiz Tarquínio Pontes, S/N - Centro, Lauro de Freitas"
1558,Posto Shell,ChIJqeCch3YWFgcRhh_TQkWq1PE,-12.8915702,-38.3288146,4.3,gas_station,"Av. José Leite - Quintas do Picuaia, Lauro de Freitas"
1676,Posto Menor Preço,ChIJaaBZZyEaFgcRv_Znh4QtKcY,-12.9665732,-38.4057186,3.8,gas_station,"R. Carimbamba, 1533 - Patamares, Salvador"
1722,Petrobras,ChIJJ2J66a0VFgcRM68kFj370-c,-12.8471507,-38.354401,0.0,gas_station,"VIA PARAFUSO KM 2.5 S/N - Areia Branca, Lauro de Freitas"
1723,Atlântico Água e gás,ChIJbWjJypQ_FgcRqDTb9kav8Bg,-12.8794104,-38.3138383,0.0,gas_station,"R. das Pitangueiras - Portão, Lauro de Freitas"
1728,Posto Stella Maris,ChIJzemSMcIXFgcRZu4d7kiSRmE,-12.936223,-38.3321767,4.0,gas_station,"R. Cap. Melo, 92 - Stella Maris, Salvador"
1729,Posto P5,ChIJrcFAqrUXFgcRMX1qsWQevVM,-12.9063281,-38.3523523,4.3,gas_station,"das, BA-526, 1343 - Jardim das Margaridas, Salvador"
1730,Posto Bike Ltda,ChIJP1vhLJQXFgcRSGwUYguOgT8,-12.9382722,-38.3422139,4.0,gas_station,"Alameda Dilson Jatahy Fonseca, 656 - Stella Maris, Salvador"
1732,Loja Shell Select - POSTO SHELL - POSTO KALILANDIA LTDA,ChIJgWhBCQ8_FgcRBCj02tAADoE,-12.8608233,-38.2868308,3.8,gas_station,"BA-099, KM 09 - SN, Camaçari"
1733,Loja Shell Select - POSTO SHELL - POSTO KALILANDIA LTDA,ChIJq1baDII_FgcR0Z4BzWV06Hk,-12.88256,-38.31469,2.9,gas_station,"RODOVIA BA 099, SN KM 3 8, Lauro de Freitas"
1735,Posto Shell - Word X Com Combustiveis E Lubrif Lt,ChIJkcTWM_0VFgcR3RDfr4TwZ-U,-12.8798116,-38.326596,4.2,gas_station,"Av. Santo Amaro de Ipitanga, 512 - Caji, Lauro de Freitas"
1736,Posto Shell Busca Vida - POSTO KALILÂNDIA LTDA,ChIJh5TGL04-FgcR5ogeXpzOzEI,-12.8570912,-38.285539,3.8,gas_station,"BA-099, S/N - Catu de Abrantes, Camaçari"
1738,Posto Ipiranga,ChIJUaqw3uwzb5MR3hmySW_e7Ek,-12.833829,-38.3567368,3.5,gas_station,"Via Parafuso, Lote Area 3, 844 - Areia Branca, Lauro de Freitas"
1739,Shell Helix,ChIJhdNEbwA-FgcRriCJ_9zraU0,-12.8825172,-38.3147382,4.0,gas_station,"Km 3.8, Posto Kalilandia Estrada do Côco S/N, Lauro de Freitas"
1768,Autoposto Shell,ChIJq-VPF-I9FgcRNdUJUkCeGlQ,-12.8867962,-38.3010062,4.1,gas_station,"Av. Praia de Itapuã, 03 - Vilas do Atlântico, Lauro de Freitas"
1778,Posto Petrobras,ChIJ5SVZRGo_FgcR8KUUJUNWl0I,-12.86273,-38.2912,3.0,gas_station,EST DO COCO ROD BA 099 KM 13 E MEIO S/N VILA DE ARRANTES
1782,Posto Shell V-Power,ChIJAR3Pc0A-FgcRYYPcWt2yyxs,-12.86646,-38.2956136,3.7,gas_station,"Estrada do Côco, Km 7 - Portão, Lauro de Freitas"
1785,Posto Petrobras,ChIJl344i-4VFgcR_-JSLfQxhsQ,-12.8181446,-38.3468469,3.1,gas_station,"VIA PARAFUSO KM 2.5 S/N - Areia Branca, Lauro de Freitas"
1788,Posto Shell - Posto Coral Com Comb E Lub Ltda,ChIJFTOwVfU9FgcRkJ_HPc2G7Ek,-12.9037507,-38.3103658,3.7,gas_station,"Av. Amarílio Thiago dos Santos, 1056 - Ipitanga, Lauro de Freitas"
1790,Petrobras,ChIJ0dEh3Y4UFgcR2H6Kjrdtrmg,-12.8378168,-38.3719121,3.8,gas_station,"ROD BA-526, KM 05 CEASA S/N - Cassange, Salvador"
1791,Petrobras,ChIJ-VN_bHA_FgcRvuJoN4az_8g,-12.8262315,-38.2653566,0.0,gas_station,R DO BARRO VERMELHO 3 VILA DE ABRANTES
1795,Posto Shell - Posto Kalilandia Ltda,ChIJM09IJBAWFgcRY1DRcZkIiD4,-12.8912856,-38.3288401,3.8,gas_station,"Loteamento - R. Chile, 353 - Lote 1 - Recreio Ipitanga, Lauro de Freitas"
1796,Posto Shell - E Das Aguas C S Comb D Pet Ltda Me,ChIJO_udsQEWFgcRBMQ5L4b1ALU,-12.885625,-38.3183863,4.0,gas_station,"AV SANTOS DUMONT KM 7, SN - PORTAO, Lauro de Freitas"
1797,Posto Celta,ChIJv_i5hBAWFgcRyXno5cDYIws,-12.8970341,-38.3300991,4.1,gas_station,"Avenida Santos Dumont, s/n, Km 20 - Estrada do coco, Lauro de Freitas"
1798,Petrobras Distribuidora,ChIJsa5IF-Q9FgcRrwnzbMyJKbg,-12.8795752,-38.3126199,4.0,gas_station,"Rua Praia Torres - s/n QU2 LT24, Lauro de Freitas"
1909,Posto Shell - Posto Kalilandia Ltda,ChIJM09IJBAWFgcRY1DRcZkIiD4,-12.8912856,-38.3288401,3.9,gas_station,"Loteamento - R. Chile, 353 - Lote 1 - Recreio Ipitanga, Lauro de Freitas"
1917,Petrobras,ChIJ0dEh3Y4UFgcR2H6Kjrdtrmg,-12.8378168,-38.3719121,3.9,gas_station,"ROD BA-526, KM 05 CEASA S/N - Cassange, Salvador"
1920,Shell,ChIJl_l41FkTFgcRT4u1xKEjjPU,-12.8019797,-38.4036615,3.6,gas_station,"Nucleo Hab. Rubens Costa Cia I, Simões Filho"
1922,Petroleo,ChIJgWTHGBcRFgcRw97yea8aVfs,-12.8909232,-38.4257473,3.0,gas_station,"Aguas Claras, Salvador"
1927,Posto 4.4,ChIJ3XwW5gsQFgcRGUpmdS3R9aw,-12.9300102,-38.4690157,4.0,gas_station,"Sao Caetano, Salvador"
1937,Luiz,ChIJORX0sKoTFgcRIzkNJJ_EO3Y,-12.818532,-38.4593656,4.0,gas_station,Simões Filho
1939,Jhon,ChIJvXD_5e9tFgcRi98ZNVgXr98,-12.7862756,-38.402154,0.0,gas_station,Simões Filho
1947,Posto Petrobras,ChIJn9sZyb0TFgcRcZkAzTw-DBI,-12.84542,-38.46881,0.0,gas_station,"ROD BA 528 KM 5.1 S/N, Estr. da Base Naval de Aratu - ESTRADA BASE NAVAL, Salvador"
1952,Empresa De Onibus,ChIJj30j7gIRFgcRxcRnXq7EsTY,-12.8955931,-38.4349441,1.0,gas_station,"R. Benedito Jenkis, 670 - Águas Claras, Salvador"
1961,Posto Guarany,ChIJue5AX4IVFgcRJR9iMkUmKMo,-12.8326056,-38.357086,0.0,gas_station,"BA-535 - Barro Duro, Lauro de Freitas"
1963,M30 Comércio de Combustiveis,ChIJez-BArURFgcRHwirAIHavXc,-12.8943969,-38.4613502,2.8,gas_station,"R. da Liberdade, 428 - Liberdade, Salvador"
1964,M - 54 Comércio de Combustiveis,ChIJBUgahFsQFgcRbegYKUhy_Fs,-12.9072223,-38.4487708,3.8,gas_station,"R. Genaro de Carvalho, 1 - Castelo Branco, Salvador"
1968,Porto 4 Milla - Fundo da Brasilgás - Prox a Lagoa,ChIJa8WMtGsQFgcRi8I3RjfbOKk,-12.9179693,-38.4602581,3.4,gas_station,"Av. Aliomar Baleeiro - Jardim Santo Inácio, Salvador"
1970,Posto Shell - M.AGUIAR COM.COMB.DER.PETROLEO LTDA,ChIJ8RtL-tURFgcRmm6EOUQsMfA,-12.8788037,-38.432101,4.2,gas_station,"BR-324, 324 - Valéria, Salvador"
1971,Posto Sheel,ChIJcfBFTWQRFgcRyJetztJa2h8,-12.8712997,-38.4329528,3.7,gas_station,"R. Cel. José Rodolfo Pereira de Souza, 1-137 - Valéria, Salvador"
1973,Menor Preço,ChIJv7cPJZkQFgcR4hg7yWnETP8,-12.9351801,-38.4250444,3.5,gas_station,"Av. São Rafael, 1127-1195 - São Marcos, Salvador"
1974,Posto Mil,ChIJDVyEEgkRFgcRaSwaNOA8bl4,-12.8871178,-38.4396131,3.7,gas_station,"BR-324, 606 - Águas Claras, Salvador"
1977,Posto de combustível 01 - PETROBAHIA,ChIJ33la0tURFgcRrQS78KMJ3aU,-12.88838,-38.4825566,4.0,gas_station,"Av. Afrânio Peixoto - Itacaranha, Salvador"
1989,Posto Ipiranga,ChIJ8W_bM-0zb5MRl55cOk4Qvmc,-12.8402879,-38.4678652,3.4,gas_station,"Av. São Luís, Sn - Paripe, Salvador"
1999,Posto Moema Petrobras,ChIJo56FT1wDFgcRCPbk_ObpsMg,-12.8515733,-38.45619620000001,3.7,gas_station,"Rodovia BA 528 Km 5,1 S/n, Estr. da Base Naval de Aratu, Salvador"
2007,Auto Posto St Antônio,ChIJ0Vj6_W8RFgcRveVRXEsbgHU,-12.8731226,-38.4323767,4.0,gas_station,"R. Cel. José Rodolfo Pereira de Souza - Valéria, Salvador"
2011,Posto Petrobras,ChIJodwgmTsTFgcRECKduX3-HlI,-12.84689,-38.46471,4.0,gas_station,"AV.SUBURBANA, S/N - Itacaranha, Salvador"
2014,Posto Petrobras,ChIJvyRDRFMTFgcR_KJDFb_u6ig,-12.84681,-38.46769,3.0,gas_station,"Av. Lafayete Coutinho, 1010 - Comércio, Salvador"
2023,Posto BR,ChIJB1PD-1gUFgcRRqEjSIOfT2M,-12.8378872,-38.3713978,3.7,gas_station,"de, BA-526, 233 - Barragem de Ipitanga, Salvador"
2026,Posto De Gasolina,ChIJEbXxecQVFgcR5HFajUr8psE,-12.8222481,-38.3998296,4.5,gas_station,"BA-526, Simões Filho"
2027,Posto de Combustíveis e Serviços,ChIJv_i5hBAWFgcRBsZMGUai_3s,-12.7992363,-38.4001392,3.8,gas_station,"R. Baía da Jaqueira, 1 - Lauro de Freitas, Simões Filho"
2032,Posto Petrobras,ChIJJXKMs-8PFgcRQHqS47UHRfk,-12.9171117,-38.4979273,3.9,gas_station,"Rua Léllis Piedade, 28 - Ribeira, Salvador"
2033,Posto Gameleira Suburbana,ChIJ86yhQNYRFgcRUI3Bx3WBRjU,-12.8883816,-38.4827431,3.8,gas_station,"Av. Afrânio Peixoto, 6718 - Itacaranha, Salvador"
2034,Posto Petrobras,ChIJqb7H5f1tFgcR_cG3dqxjimE,-12.7879707,-38.4068767,3.3,gas_station,"R.PADRE EMILE FELIX WAGNER, 161 - Centro, Simões Filho"
2035,Posto Petrobras Kalilandia - Aratu,ChIJI8uw6JoTFgcRS75-2fZBD6M,-12.8363524,-38.4130364,4.0,gas_station,"BR-324, 2013 - Lot. Recanto dos Eucaliptos, Simões Filho"
2037,Posto Shell - GRL ORG REV DE COMB LUBRIF LTDA,ChIJt1ALYagRFgcRybcyrhyiQk4,-12.91686,-38.465715,4.0,gas_station,"Estrada Piraja, Lote 01, s/n - JD CAMPINAS, Salvador"
2038,Posto Arena,ChIJv03E_ZoUFgcRjnUmniaKgPE,-12.8205246,-38.3928284,4.1,gas_station,"Av. Elmo Serejo de Farias, 3872 - Jardim Sao Joao de Deus, Simões Filho"
2161,Petrobras,ChIJl19XxysRFgcRKafXzQcFFc0,-12.9027303,-38.4046605,2.0,gas_station,"Cajazeiras, Salvador"
2164,Gastacao,ChIJ2TsC_wIRFgcRZ3rmVPellcc,-12.8986804,-38.4348797,3.2,gas_station,"R. Benedito Jenkis, 726 - Águas Claras, Salvador"
2173,JR Empreendimentos-Item 104,ChIJOROzZiUTFgcRKZFhoKOQ32U,-12.837443,-38.413202,0.0,gas_station,Simões Filho
2187,ISAC TURBOS,ChIJiYlumpQTFgcRzRkO83rp1eo,-12.8453011,-38.4172291,4.1,gas_station,Simões Filho
2200,Distribuidora De Gás Bom Gosto,ChIJs79NOs0RFgcRGRy_rNSVJrA,-12.8936201,-38.472718,3.0,gas_station,"R. Vila Prudente, 02 - Quadra B22 - Ilha Amarela, Salvador"
2203,Posto Petrobras,ChIJ22mTSd8TFgcRIQQxi2mciDk,-12.83651,-38.41314,1.0,gas_station,"ROD.BR 324 KM 16,5, Rod. Paripe CIA, S/N, Simões Filho"
2204,Posto Itapagipe (Shell),ChIJVcYe50AVFgcRU4GXxZvWkoY,-12.822497,-38.3997867,4.1,gas_station,Simões Filho
2205,Posto Petroleo,ChIJgS8Cg6lsFgcRsfMT3eISidM,-12.7870345,-38.403295,0.0,gas_station,"Parque Hildete Rocha, Simões Filho"
2208,POSTO SANTA BÁRBARA,ChIJc0kZ49YVFgcRy76M-pdLNi0,-12.8052809,-38.3946462,0.0,gas_station,"Av. Elmo Serejo de Farias, n° 1866 - Cia I, Simões Filho"
2209,Rede HG - Posto Salvador,ChIJfQLM_wgRFgcRvidvvVoQ1iQ,-12.8881449,-38.4401535,3.1,gas_station,"R. Lourival Costa, 1005 - Águas Claras, Salvador"
2210,Posto Shell - Posto Boa Viagem Com Comb Lub Ltda,ChIJadrTmNcRFgcREH0FAUUhMto,-12.8857659,-38.4835017,4.2,gas_station,"Av. Afranio Peixot, 47 Lt 4 E 7 Qd 2 - Praia Grande, Salvador"
2211,Loja Shell Select - POSTO SHELL - GRL ORG REV DE COMB LUBR LTDA,ChIJv2GYMSETFgcR9KEYAE07yg0,-12.8207168,-38.4079827,3.7,gas_station,"BR 324 KM 4.8, S/N, Salvador"
2212,Posto Moderno Petrobrás,ChIJT5lPJlFrFgcRk1pSGbOSf38,-12.7867952,-38.3947947,3.6,gas_station,"Av. Washington Luís, 169 - Centro, Simões Filho"
2213,Posto Petróleo,ChIJhx9ImqMUFgcR1puTNOpoOt4,-12.8090038,-38.39347009999999,4.0,gas_station,"Av. Elmo Serejo de Farias, 2182-2380 - Nucleo Hab. Rubens Costa Cia I, Simões Filho"
2214,Posto Marina,ChIJ-woLYMMSFgcRinTE7qwDGqg,-12.797744,-38.4547757,4.4,gas_station,Simões Filho
2216,Posto Petrobras,ChIJmwpA25NtFgcRm2bZjjV6BLI,-12.7703572,-38.4012012,4.0,gas_station,"Av. Washington Luís, 2128 - Cristo Rei, Simões Filho"
2219,Posto Petrobras,ChIJ_yh9r2URFgcRlnXvmVUBtGQ,-12.8896123,-38.4835137,0.0,gas_station,"Itacaranha, Salvador"
2257,Comercial Paraky e Combustíveis,ChIJG8thOKVsFgcRGcSysaSnMxM,-12.7793174,-38.4092934,3.5,gas_station,"BA-093, 1 - Lot. Jardim Renatao, Simões Filho"
2260,Posto Inema,ChIJLV_kzkMSFgcRGbaixRWykKA,-12.8337661,-38.4608592,3.7,gas_station,"R. Marquês de Olinda, 284 - Paripe, Salvador"
2262,Posto Petrobahia,ChIJw9Tbq1ZrFgcRdcrlmTTGqhU,-12.813056,-38.3907835,3.6,gas_station,"Av. Elmo Serejo de Farias, 590 - CIA I, Simões Filho"
2265,Petrobras,ChIJHRIkY97yFgcRwI33dtIYo5A,-12.778812,-38.4092899,2.5,gas_station,"ROD BA 093, KM 01 S/N SEDE, Simões Filho"
2268,Posto P4,ChIJ8W-Nqy0RFgcROg80cYlNwaE,-12.9071847,-38.4486442,4.0,gas_station,"Avenida Genaro de Carvalho, S/N - Castelo Branco, Salvador"
2269,SODIC - POSTO BOA VIAGEM,ChIJq2aDxYcRFgcRdO51nQqWJgY,-12.8795127,-38.4314854,3.9,gas_station,"Rodovia BR 324, S/N, KM 11,6 - Valéria, Salvador"
