,Name,ID,Latitude,Longitude,Rating,Types,Vicinity
972,Posto Novo Horizonte II,ChIJfc7rkXIaFgcR_sZbjcEv61I,-12.9489714,-38.4230298,4.5,gas_station,"Av. Luís Viana Filho, 4804 - Pituaçu, Salvador"
974,Posto Jaguaribe,ChIJxaqqOvkZFgcRu3JeKdKn7-Q,-12.9633079,-38.4015292,3.5,gas_station,"Avenida Otávio Mangabeira - Patamares, Salvador"
975,Lava Rasta Jet,ChIJTwp4UQ8aFgcR2j6vWMElxwM,-12.9484917,-38.4111533,4.2,gas_station,"Av. Prof. Pinto de Aguiar, 1962-2234 - Pituaçu, Salvador"
977,Posto Trevo 12 - Patamares,ChIJVU025R8aFgcRpJ6jYHitK_8,-12.963142,-38.4014037,3.9,gas_station,"Av. Octávio Mangabeira, 9075 - Patamares, Salvador"
995,Posto Petrobras,ChIJWfpvQfQZFgcR3ARZh1akeYI,-12.9631599,-38.4014038,5,gas_station,"Av. Octávio Mangabeira, 6094 - Armação, Salvador"
1032,Posto Petrobras,ChIJmXlThTUXFgcRFG8lXPDkvX8,-12.94222,-38.36499,5,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
1034,Posto Petrobras,ChIJ202lA2IZFgcR1exfgELBo1c,-12.95306,-38.379411,3.9,gas_station,"Av. Octávio Mangabeira, S/N - Itapuã, Salvador"
1036,Larco,ChIJtT6s1XUXFgcR3oBnOn7tIL8,-12.9372324,-38.3610006,4,gas_station,"Av. Dorival Caymmi, 14926 - Itapuã, Salvador"
1037,Posto Armação,ChIJe8M9bNgZFgcRUvmFxRl8Gdg,-12.9508283,-38.3708364,4.1,gas_station,"Av. Octávio Mangabeira - Jardim Placaford, Salvador"
1038,Posto Kalilandia - Piatã,ChIJcWnHBt4ZFgcRvu9DggDB4jE,-12.9530759,-38.3793951,3.9,gas_station,"Av. Octávio Mangabeira, 11905-11949 - Piatã, Salvador"
1039,Petrobras,ChIJiQhkra0QFgcRm8EesYqMobE,-12.9375712,-38.3977993,4,gas_station,"Av Luiz Viana Filho, km 8, s/n - Alphaville I, Salvador"
1041,Loja Shell Select - POSTO SHELL - AS BENEDITAS COM DE ALIMENTOS LTDA,ChIJ_ylXPyoRFgcRDroSm2Y4GTc,-12.9369871,-38.4041903,4.1,gas_station,"Av Luiz Viana Filho, 7419 - Trobogy, Salvador"
1043,Post Cheapest,ChIJqSOJJ6kQFgcR0K4PtJ4FKuM,-12.9394362,-38.4086869,3.8,gas_station,"Patamares, Salvador"
1044,POSTO KALILANDIA LTDA,ChIJcZYFDE0WFgcRO6nIJ2GDEsU,-12.9370227,-38.4039513,4.1,gas_station,"Av Luiz Viana Filho, 7419 - Trobogy, Salvador"
1066,Posto Itapuã,ChIJecYuD3oXFgcREMWwcpDZk3w,-12.9422556,-38.365043,3.9,gas_station,"Av. Dorival Caymmi, 1001 - Itapuã, Salvador"
1100,Shell,ChIJBQpa_qYXFgcRUwVQKLC4MYo,-12.9265927,-38.3559441,3.8,gas_station,"Itapuã, Salvador"
1101,Shell,ChIJWxOtt70XFgcR6m3fuZNkkLI,-12.9336178,-38.3443619,3.9,gas_station,"Stella Maris, Salvador"
1105,Posto de combustível P4,ChIJx7w09K8XFgcRfDLCwlY49js,-12.9477356,-38.3438618,1,gas_station,"Av. Gen. Severino Filho - Stella Maris, Salvador"
1108,Posto de combustível P4,ChIJS5_yc1AXFgcRPsOunrHBH3Q,-12.9483486,-38.3442274,3.9,gas_station,"Av. Gen. Severino Filho, 1048 - Stella Maris, Salvador"
1109,PORTAL DE ITAPUA COM E SERV LTDA,ChIJ8RtL-tURFgcRNwre428idkk,-12.9335439,-38.3443742,4,gas_station,"Alameda Dilson Jatahy Fonseca, 1248 - LT 57 QD D - Stella Maris, Salvador"
1110,Posto Petrobras,ChIJWxUdyysYFgcRnTQ3yFa1u0k,-12.95486,-38.35481,5,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
1111,Posto Rede X - Vinicius de Moraes,ChIJX77rNSoYFgcRpJiWgHhxtBU,-12.9548931,-38.3547974,4.2,gas_station,"R. Prof. Souza Brito, 1014 - Itapuã, Salvador"
1112,Posto Shell,ChIJ06afVaYXFgcRBZxAQXrBy2c,-12.9265844,-38.3559689,2.7,gas_station,"AV DORIVAL CAYMMI, SN, Salvador"
1113,Ipiranga,ChIJraOGMpQXFgcRkSWnjgqxsqM,-12.9385464,-38.3422364,3.7,gas_station,"Stella Maris, Salvador"
1114,Posto Bike Ltda,ChIJP1vhLJQXFgcRSGwUYguOgT8,-12.9382722,-38.3422139,4,gas_station,"Alameda Dilson Jatahy Fonseca, 656 - Stella Maris, Salvador"
1159,Petrobras,ChIJq6pqhZIXFgcRSIwgS-U8GVI,-12.94529,-38.33962,3,gas_station,"R B PARQUE, S/N - Stella Maris, Salvador"
1165,Posto Coopmetro,ChIJLWzF8QcXFgcRX_RFlcuQFRw,-12.9226584,-38.3593276,3.5,gas_station,"Tv. Vila Romana, 810 - Itapuã, Salvador"
1167,Posto Petrobrás TOKAIA,ChIJs2w1l6gXFgcRlFi4c5bjYZo,-12.9235,-38.35509,3.7,gas_station,"Av. Dorival Caymmi - Itapuã, Salvador"
1169,Posto Stella Maris,ChIJzemSMcIXFgcRZu4d7kiSRmE,-12.936223,-38.3321767,4,gas_station,"R. Cap. Melo, 92 - Stella Maris, Salvador"
